
vl=VLMAX ta ma

vxor.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vrgather.vv,1.00,1.00,1.00,4.00,16.00,64.04,256.33,,1.00,1.00,4.00,16.00,64.03,256.33,,,1.00,4.00,16.00,64.04,256.33,,,,4.00,16.00,64.06,256.31,
vrgather.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vrgather.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vslideup.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vslideup.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vrgatherei16.vv,1.00,1.00,2.00,8.00,32.00,128.17,,,1.00,1.00,4.00,16.00,64.03,256.30,,,1.00,4.00,16.00,64.04,256.30,,,,4.00,16.00,64.04,256.35,
vslidedown.vx,1.00,1.00,1.00,3.00,5.00,9.00,17.00,,1.00,1.00,3.00,5.00,9.00,17.00,,,1.00,3.00,5.00,9.00,17.00,,,,3.00,5.00,9.00,17.00,
vslidedown.vi,1.00,1.00,1.00,3.00,5.00,9.00,17.00,,1.00,1.00,3.00,5.00,9.00,17.00,,,1.00,3.00,5.00,9.00,17.00,,,,3.00,5.00,9.00,17.00,
vredsum.vs,1.00,1.00,2.00,2.00,4.00,9.50,35.00,,1.00,2.00,2.00,4.00,9.50,35.00,,,2.00,2.00,4.00,9.50,35.00,,,,2.00,4.00,9.50,35.00,
vredand.vs,1.00,1.00,2.00,2.00,4.00,9.00,34.00,,1.00,2.00,2.00,4.00,9.00,34.00,,,2.00,2.00,4.00,9.00,34.00,,,,2.00,4.00,9.00,34.00,
vredor.vs,1.00,1.00,2.00,2.00,4.00,9.00,34.00,,1.00,2.00,2.00,4.00,9.00,34.00,,,2.00,2.00,4.00,9.00,34.00,,,,2.00,4.00,9.00,34.00,
